"","State","year","CLTCB","FFTCB","GETCB","HYTCB","MGTCB","NGTCB","SOTCB","WYTCB","coal.growth","fossil_fuel.growth","geothermal.growth","hydro.growth","motor_gas.growth","natural_gas.growth","solar.growth","wind.growth","GDP","GDP.growth"
"941","WY",2006,489325,769251,693,8365,43234,112929,4,7529,1,1.01,0.93,1.03,1.02,1,1.33,1.05,41089,0
"942","WY",2007,494955,810515,644,7210,43937,145985,4,7461,1.01,1.05,0.93,0.86,1.02,1.29,1,0.99,282287,1
"943","WY",2008,500109,817404,569,8231,42076,147129,5,9485,1.01,1.01,0.88,1.14,0.96,1.01,1.25,1.27,1484881,1
"944","WY",2009,473912,785244,591,9434,43525,147220,4,21728,0.95,0.96,1.04,1.15,1.03,1,0.8,2.29,132109,0
"945","WY",2010,484239,805249,598,9989,43374,154759,6,31676,1.02,1.03,1.01,1.06,1,1.05,1.5,1.46,27279,0
"946","WY",2011,467671,797696,670,11890,42460,161776,6,44809,0.97,0.99,1.12,1.19,0.98,1.05,1,1.41,432332,1
"947","WY",2012,490128,821218,663,8502,44228,158546,14,41576,1.05,1.03,0.99,0.72,1.04,0.98,2.33,0.93,403888,0
"948","WY",2013,520699,839917,663,6782,43852,156110,24,42298,1.06,1.02,1,0.8,0.99,0.98,1.71,1.02,67126,0
"949","WY",2014,489300,804581,663,8261,42346,142268,24,41899,0.94,0.96,1,1.22,0.97,0.91,1,0.99,272968,1
"950","WY",2015,487177,794307,663,8091,44278,146985,27,35009,1,0.99,1,0.98,1.05,1.03,1.12,0.84,35768,0
